300,600,0,0.74,16,12,12,0.25,0,0.14,2014.38,7896,17.69,206.98,2014.07,0
300,600,0,4.01,16,8,8,1.34,17,0.7,97.67,1610.72,13.76,367.39,96.71,136
300,600,0,7.79,0,10,10,3.89,20,2.11,63.42,1442.62,9.82,275.29,62.44,0
300,600,9,9.92,43,49,49,3.31,41,1.74,204.87,10466.97,17.2,646.84,204.55,1
300,600,0,4.79,42,192,192,1.6,0,0.87,830.86,28109.68,23.53,1119.26,830.63,0
300,600,0,10.46,0,0,0,10.46,14,5.78,56.92,1092.49,6.21,530.85,55.84,252
300,600,0,3.07,0,4,4,1.54,8,0.89,76.54,673.55,9.63,321.49,75.22,171
300,600,0,2.03,0,0,0,1.01,6,0.57,18.78,147.53,13.24,41.75,18.42,0
300,600,0,3.29,0,2,2,1.64,6,1.03,65.85,395.04,6.18,263.61,64.51,188
300,600,0,1.73,0,0,0,0.87,2,0.49,16.26,84.41,10.35,36.75,15.66,0
300,600,0,18.67,14,0,0,18.67,14,7.08,5,42.73,2.52,28.9,4.34,0
600,900,0,5.25,0,0,0,5.25,15,2.61,111.38,1557.8,8.93,420.07,110.49,253
600,900,1,7.78,13,0,0,7.78,26,4.16,214.39,5655.41,11.32,440.63,213.43,0
600,900,2,15.34,38,110,110,5.11,50,2.72,83.48,4939.25,12.92,2287.63,82.57,1033
600,900,0,18.11,0,17,17,6.04,43,3.08,37.4,1858.91,9.29,1152,36.77,439
600,900,0,25.69,0,8,8,8.56,43,4.52,39.84,1712.07,5.71,1312.83,39.15,847
600,900,0,19.54,0,7,7,6.51,35,3.24,36.54,1558.4,7.41,1086.78,36.02,671
600,900,0,15.99,0,10,10,5.33,40,2.89,47.84,1930.99,8.53,1262.71,47.25,841
600,900,0,16.23,0,22,22,5.41,27,3,58.12,2551.46,9.11,1607.98,57.35,1003
600,900,0,29.21,0,6,6,9.74,32,5.17,70.45,2090.85,3.46,1796.11,69.56,1279
600,900,4,22.24,28,24,24,7.41,55,4.07,25.26,1535.22,9.33,952.61,24.77,268
600,900,10,13.38,18,336,336,4.46,83,2.19,261.7,23122.25,22.03,2305.21,261.04,377
600,900,0,25.08,0,20,20,8.36,63,4.15,58.53,4966.82,11.37,2663.49,57.81,1121
600,900,0,14.93,0,12,12,7.47,23,3.95,61.67,1526.68,5.61,815.7,60.41,545
600,900,0,21.74,0,1,1,7.25,66,3.63,23.45,1577.15,10.53,896.73,23.12,411
600,900,0,37.06,0,5,5,12.35,58,6.73,37.57,2547.88,6.25,1895.78,36.8,1398
600,900,0,21.63,0,7,7,7.21,48,3.52,38.87,2282.18,9.18,1423.2,38.29,888
600,900,0,14.98,0,30,30,4.99,45,2.53,61.6,3308.22,12.03,1669.83,60.79,918
600,900,0,34.57,0,10,10,11.52,46,5.97,67.8,3052.42,4.42,2479.67,66.75,1672
600,900,0,15.84,0,2,2,5.28,41,2.74,31.32,1435.91,9.82,665.43,30.72,224
600,900,0,9.64,0,0,0,3.21,41,1.64,12.1,495.83,14.61,99.68,11.78,0
600,900,0,23.79,0,4,4,7.93,42,4.39,29.77,1329.31,6.45,861.33,29.04,653
600,900,0,34.9,0,6,6,11.63,31,6.01,54.75,2255.98,4.03,1763.17,53.72,1223
600,900,0,7.48,0,3,3,2.49,24,1.27,38.92,1200.83,13.88,520.33,38.57,226
600,900,0,13.64,0,7,7,6.82,21,3.74,71.38,1947.23,6.74,874.3,70.19,542
600,900,0,3.67,0,2,2,1.22,24,0.62,12.25,294,22.21,28.45,12.03,0
600,900,0,4.72,0,5,5,1.57,11,0.84,23.02,536.36,16.68,172.69,22.74,57
600,900,0,3.18,0,3,3,1.06,9,0.47,46.97,515.75,11.59,276.46,46.05,138
600,900,0,2,0,0,0,0.67,9,0.29,31.74,285.65,15.12,108.22,31.07,0
600,900,0,1.75,0,2,2,0.58,9,0.26,21.45,193.02,17.34,59.63,21.24,0
600,900,0,0.91,0,0,0,0.3,0,0.14,25.96,161.99,22.96,13.97,25.76,0
600,900,0,0,0,0,0,0,,,,,,,,
600,900,0,0,0,0,0,0,,,,,,,,
600,900,0,1.21,16,39,39,0.4,0,0.23,1996.84,12887,17.84,283.11,1996.52,0
600,900,0,4.04,16,6,6,1.35,16,0.64,97.17,1623.01,13.83,392.28,96.15,162
600,900,0,6.94,0,10,10,3.47,20,1.9,61.65,1285.63,10.11,214.68,60.66,0
600,900,7,10.08,37,42,42,3.36,49,1.72,206.37,10640.07,17.08,628.58,206.06,4
600,900,14,8.86,31,445,445,2.95,0,1.6,823.61,51935.95,23.73,1598.73,823.39,2
600,900,0,7.32,0,0,0,7.32,23,3.78,42.56,764.59,8.3,235.32,41.53,89
600,900,0,9.27,0,13,13,4.64,23,2.5,72.69,2034.12,10.14,912.32,71.7,459
600,900,0,6.55,0,0,0,3.28,25,1.89,20.66,477.22,12.04,165.18,20.21,44
600,900,0,12.26,0,4,4,6.13,18,3.15,59.56,1473.11,6.81,927.36,58.58,652
600,900,0,18.42,0,0,0,9.21,22,4.67,47.67,896.9,3.51,712.85,46.87,457
600,900,0,17.58,13,0,0,17.58,13,6.83,5.15,40.24,2.49,27.76,4.44,0
